,SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTY,Unemployment_rate_2016,Med_HH_Income_Percent_of_State_Total_2015,GEO.display-label,POPESTIMATE2016,AVG_NETMIG,POP_CHANGE,BIRTHS_PER_CAPITA,MEDIAN_HOUSEHOLD_INCOME,PERCENT_W_HEALTH_INSURANCE,PERCENTAGE_IN_POVERTY,PERCENT_WITH_KIDS,BACHELORS_DEGREE,MEDIAN_MORTAGE_PAYMENTS,MEDIAN_RENT_PAYMENT,2010_FAM_KIDS,2015_FAM_KIDS,2010_2010_CHANGE_IN_FAM_WITH_KIDS
3019,50,4,9,53,37,Washington,"Kittitas County, Washington",6.0,73.9,"Kittitas County, Washington",44866,11.95446314,0.094025847,0.00871484,46458,87.2,12,23.6,33.6,1476,798,17,17.2,0.011764706
3020,50,4,9,53,39,Washington,"Klickitat County, Washington",7.1,78.1,"Klickitat County, Washington",21301,6.559290168,0.044781244,0.009530069,48319,87.8,10.9,22.2,23.5,1389,809,15.1,14.7,-0.026490066
3021,50,4,9,53,41,Washington,"Lewis County, Washington",8.1,74.3,"Lewis County, Washington",77066,2.431938202,0.020538966,0.011289025,44100,87.1,10.5,24.1,15.4,1274,801,18.8,15.8,-0.159574468
3022,50,4,9,53,43,Washington,"Lincoln County, Washington",5.7,77.7,"Lincoln County, Washington",10350,-1.248785125,-0.020813623,0.009371981,46069,89.4,9.7,21.8,20.6,1150,644,20.6,16.4,-0.203883495
3023,50,4,9,53,45,Washington,"Mason County, Washington",7.8,84.5,"Mason County, Washington",62198,4.313015866,0.023885953,0.009759156,50406,84.1,10.8,21.8,17.7,1359,884,16.4,14.5,-0.115853659
3024,50,4,9,53,47,Washington,"Okanogan County, Washington",6.9,65.3,"Okanogan County, Washington",41554,-0.832624767,0.007565104,0.012008471,40730,82.1,15.3,27.8,18.5,1113,621,16.2,17.5,0.080246914
3025,50,4,9,53,49,Washington,"Pacific County, Washington",8.3,64.1,"Pacific County, Washington",21249,7.812185718,0.017477495,0.009600452,37684,85.4,10.2,18.1,16.8,1092,703,15.2,12.2,-0.197368421
3026,50,4,9,53,51,Washington,"Pend Oreille County, Washington",9.1,64.8,"Pend Oreille County, Washington",13123,4.934919989,0.012342822,0.008610836,40599,86.8,17.5,24.3,17.1,1054,781,13.3,15.3,0.15037594
3027,50,4,9,53,53,Washington,"Pierce County, Washington",6.3,93.9,"Pierce County, Washington",861312,6.797389302,0.082816112,0.013671004,59953,88.7,8.9,30.9,24.7,1735,1029,21.9,20.9,-0.0456621
3028,50,4,9,53,55,Washington,"San Juan County, Washington",4.8,93.4,"San Juan County, Washington",16339,8.898052427,0.036081167,0.00544709,55960,87.1,7.5,17.6,46.6,1800,962,12.4,11.3,-0.088709677
3029,50,4,9,53,57,Washington,"Skagit County, Washington",6.8,88.8,"Skagit County, Washington",123681,6.173234747,0.057048356,0.011699453,54129,86.6,10.9,26.9,24.8,1621,954,19.6,18.4,-0.06122449
3030,50,4,9,53,59,Washington,"Skamania County, Washington",7.2,83.9,"Skamania County, Washington",11510,5.683061452,0.036563401,0.007906169,52374,88.2,9.7,24.3,22,1495,716,18.2,18.6,0.021978022
3031,50,4,9,53,61,Washington,"Snohomish County, Washington",4.4,118.7,"Snohomish County, Washington",787620,9.909055468,0.100761261,0.012356212,70722,89.3,6.8,31.2,29.9,1947,1153,24.3,22.8,-0.061728395
3032,50,4,9,53,63,Washington,"Spokane County, Washington",6.3,76.0,"Spokane County, Washington",499072,5.523496371,0.057024492,0.011944168,50079,89.3,10.3,27.2,28.6,1338,782,20.3,18.4,-0.093596059
3033,50,4,9,53,65,Washington,"Stevens County, Washington",8.6,66.9,"Stevens County, Washington",44439,3.463382292,0.021962101,0.010711312,41978,86.9,13,24.6,16.7,1200,672,20.2,16.9,-0.163366337
3034,50,4,9,53,67,Washington,"Thurston County, Washington",5.8,97.2,"Thurston County, Washington",275222,9.663812893,0.087567474,0.011525241,61677,89.9,8.5,28.5,33.4,1666,1054,20.2,19.3,-0.044554455
3035,50,4,9,53,69,Washington,"Wahkiakum County, Washington",9.0,78.7,"Wahkiakum County, Washington",4139,12.27446966,0.04204431,0.005315294,44485,89.6,10.8,18.6,14.5,1309,653,14,10.8,-0.228571429
3036,50,4,9,53,71,Washington,"Walla Walla County, Washington",5.6,78.2,"Walla Walla County, Washington",60340,1.716323753,0.024030955,0.011136891,47946,87.6,12.3,26.1,27.2,1375,739,20.7,17.7,-0.144927536
3037,50,4,9,53,73,Washington,"Whatcom County, Washington",6.0,85.9,"Whatcom County, Washington",216800,8.284993084,0.075471511,0.010936347,53145,88.3,10.1,25.9,32.5,1612,925,19.3,18.3,-0.051813472
3038,50,4,9,53,75,Washington,"Whitman County, Washington",5.1,68.4,"Whitman County, Washington",48851,10.07683396,0.090448448,0.009293566,36631,91.8,12.1,21.7,48.9,1331,695,17.1,16,-0.064327485
3039,50,4,9,53,77,Washington,"Yakima County, Washington",8.0,73.2,"Yakima County, Washington",249636,-5.354389217,0.021741622,0.016475989,44749,79.5,16.5,35.9,15.7,1245,774,24.4,22.6,-0.073770492
3041,50,3,5,54,1,West Virginia,"Barbour County, West Virginia",6.7,88.9,"Barbour County, West Virginia",16831,3.773170222,0.014098934,0.010040996,37066,86.6,16.1,23.7,11.9,830,540,14.5,15.5,0.068965517
3042,50,3,5,54,3,West Virginia,"Berkeley County, West Virginia",3.8,129.2,"Berkeley County, West Virginia",113525,9.310278254,0.084879065,0.012076635,55239,89.2,10.4,30.6,19.7,1286,919,20.6,19.3,-0.063106796
3043,50,3,5,54,5,West Virginia,"Boone County, West Virginia",8.9,90.5,"Boone County, West Virginia",22816,-9.779737329,-0.071878941,0.009817672,39958,89.8,18.2,26.9,8.8,973,572,21.3,19.4,-0.089201878
3044,50,3,5,54,7,West Virginia,"Braxton County, West Virginia",8.6,85.5,"Braxton County, West Virginia",14471,0.716434689,-0.003854891,0.010641974,32750,86.3,16.1,18.5,12,805,488,14.6,12.7,-0.130136986
3045,50,3,5,54,9,West Virginia,"Brooke County, West Virginia",6.9,107.9,"Brooke County, West Virginia",22977,-1.494053139,-0.042864284,0.008660835,46215,90.4,9.4,20.5,18.5,923,573,14.7,13.8,-0.06122449
3046,50,3,5,54,11,West Virginia,"Cabell County, West Virginia",4.7,93.0,"Cabell County, West Virginia",95987,-0.120335521,-0.003994936,0.011751591,38344,88.6,15,23.1,26.9,994,653,15.2,13.5,-0.111842105
3047,50,3,5,54,13,West Virginia,"Calhoun County, West Virginia",12.6,86.7,"Calhoun County, West Virginia",7336,-4.820321657,-0.040167474,0.009678299,35568,83.4,13.7,25,10.4,647,551,15.3,17.1,0.117647059
3048,50,3,5,54,15,West Virginia,"Clay County, West Virginia",10.2,72.4,"Clay County, West Virginia",8859,-9.52390526,-0.054737516,0.010497799,31325,87.9,18.5,24.5,9.8,919,477,21.8,18.8,-0.137614679
3049,50,3,5,54,17,West Virginia,"Doddridge County, West Virginia",4.9,98.0,"Doddridge County, West Virginia",8413,4.919505972,0.026601586,0.007963865,39974,84.3,9,18.8,13.5,774,532,15.4,12.6,-0.181818182
3050,50,3,5,54,19,West Virginia,"Fayette County, West Virginia",7.9,86.3,"Fayette County, West Virginia",44323,-3.426665633,-0.036435575,0.011055208,36293,86.1,15,23.7,12.4,808,585,16,15.1,-0.05625
3051,50,3,5,54,21,West Virginia,"Gilmer County, West Virginia",8.2,86.7,"Gilmer County, West Virginia",8249,-8.451273356,-0.054447501,0.007637289,37536,85.7,16.9,21.1,16.6,694,561,16.1,15.6,-0.031055901
3052,50,3,5,54,23,West Virginia,"Grant County, West Virginia",5.8,91.4,"Grant County, West Virginia",11732,-2.00099473,-0.015193486,0.00980225,39088,91.1,8.7,19.5,12.3,865,569,18.5,13.6,-0.264864865
3053,50,3,5,54,25,West Virginia,"Greenbrier County, West Virginia",5.3,91.0,"Greenbrier County, West Virginia",35279,2.444733559,-0.007287973,0.009297316,39746,87.8,14.6,23.2,18.1,863,630,16.2,15.6,-0.037037037
3054,50,3,5,54,27,West Virginia,"Hampshire County, West Virginia",4.2,96.0,"Hampshire County, West Virginia",23301,-3.52059659,-0.02730119,0.009827904,27995,83.5,12.4,14.5,10.1,964,531,14.8,9,-0.391891892
3055,50,3,5,54,29,West Virginia,"Hancock County, West Virginia",6.9,100.1,"Hancock County, West Virginia",29590,-1.739629064,-0.034867413,0.009564042,39959,89.1,11.8,21.8,17.8,889,629,16.9,14.5,-0.142011834
3056,50,3,5,54,31,West Virginia,"Hardy County, West Virginia",5.6,98.5,"Hardy County, West Virginia",13889,-2.310487162,-0.010684522,0.009935921,40303,88.8,8.8,21.6,14,941,600,10.1,13.5,0.336633663
3057,50,3,5,54,33,West Virginia,"Harrison County, West Virginia",5.8,111.9,"Harrison County, West Virginia",68400,-0.570912582,-0.012502526,0.011447368,43987,88.3,12.3,24.7,20.4,926,648,18.2,17.3,-0.049450549
3058,50,3,5,54,35,West Virginia,"Jackson County, West Virginia",6.4,106.4,"Jackson County, West Virginia",29152,0.31981936,-0.004065457,0.01087404,41314,90.5,12.3,23.7,17.6,906,567,21,17.1,-0.185714286
3059,50,3,5,54,37,West Virginia,"Jefferson County, West Virginia",3.3,161.6,"Jefferson County, West Virginia",56368,5.268634776,0.051092713,0.010289526,66677,89.8,7.3,29.7,28.4,1570,887,24.7,20.7,-0.16194332
3060,50,3,5,54,39,West Virginia,"Kanawha County, West Virginia",5.4,106.9,"Kanawha County, West Virginia",186241,-3.978752238,-0.034725642,0.011238127,45882,89.4,11.8,23.3,25.1,967,698,15.4,13.8,-0.103896104
3061,50,3,5,54,41,West Virginia,"Lewis County, West Virginia",8.4,94.4,"Lewis County, West Virginia",16309,0.767799,-0.005366835,0.011956588,37849,87.8,14.3,24.1,14.1,799,546,16,14.7,-0.08125
3062,50,3,5,54,43,West Virginia,"Lincoln County, West Virginia",8.4,84.0,"Lincoln County, West Virginia",21232,-3.342838322,-0.020302695,0.011963075,35800,88.9,21,22.4,9.5,800,524,23.2,15.8,-0.318965517
3063,50,3,5,54,45,West Virginia,"Logan County, West Virginia",10.1,84.9,"Logan County, West Virginia",33700,-11.31430185,-0.082443912,0.010385757,36763,86.6,16.8,24.6,8.1,904,562,19,18,-0.052631579
3064,50,3,5,54,47,West Virginia,"McDowell County, West Virginia",12.1,62.9,"McDowell County, West Virginia",19141,-18.66309958,-0.13294981,0.01091897,24921,83.4,29.2,19.7,5.1,682,521,14.4,11.7,-0.1875
3065,50,3,5,54,49,West Virginia,"Marion County, West Virginia",6.4,104.0,"Marion County, West Virginia",56538,0.591172557,0.000406972,0.011107574,43165,88.8,11.9,24.4,21.4,968,681,18.1,16,-0.116022099
3066,50,3,5,54,51,West Virginia,"Marshall County, West Virginia",7.9,114.6,"Marshall County, West Virginia",31793,-3.609211817,-0.038295169,0.010411097,45182,89.6,7.9,22.4,16.8,862,578,17.7,15.6,-0.118644068
3067,50,3,5,54,53,West Virginia,"Mason County, West Virginia",7.1,85.1,"Mason County, West Virginia",26825,-1.251458212,-0.019231472,0.00999068,36448,90.2,15.8,24.9,10.4,786,504,17.8,16.7,-0.061797753
3068,50,3,5,54,55,West Virginia,"Mercer County, West Virginia",6.5,84.2,"Mercer County, West Virginia",60468,-1.951869121,-0.029546293,0.011311768,36195,88.4,16.4,24.5,18.8,876,596,14.9,14.9,0
3069,50,3,5,54,57,West Virginia,"Mineral County, West Virginia",5.9,102.8,"Mineral County, West Virginia",27411,-3.508896793,-0.028805272,0.010360804,31790,86.2,12,20.1,12.9,995,531,16.3,12.4,-0.239263804
3070,50,3,5,54,59,West Virginia,"Mingo County, West Virginia",12.5,75.6,"Mingo County, West Virginia",24647,-12.36063865,-0.079305192,0.013023897,33221,87.3,20.5,25.6,10.2,882,584,17.5,18.1,0.034285714
3071,50,3,5,54,61,West Virginia,"Monongalia County, West Virginia",4.3,111.3,"Monongalia County, West Virginia",104622,8.629604993,0.080995629,0.011737493,45467,90.5,10.7,21.4,39.7,1184,747,16.5,15.3,-0.072727273
3072,50,3,5,54,63,West Virginia,"Monroe County, West Virginia",4.5,83.3,"Monroe County, West Virginia",13370,2.023088259,-0.010435941,0.009199701,36918,87.5,15,24.4,13.3,904,575,17.3,16.8,-0.028901734
3073,50,3,5,54,65,West Virginia,"Morgan County, West Virginia",4.3,108.7,"Morgan County, West Virginia",17632,4.862378976,0.006622517,0.008166969,39324,83.9,8.7,16.9,18.6,1193,710,13.7,14.6,0.065693431
3074,50,3,5,54,67,West Virginia,"Nicholas County, West Virginia",8.8,92.7,"Nicholas County, West Virginia",25311,-3.958334232,-0.035403963,0.009956146,39171,88.8,13.8,22.9,13.9,903,548,20.9,17.6,-0.157894737
3075,50,3,5,54,69,West Virginia,"Ohio County, West Virginia",5.5,110.4,"Ohio County, West Virginia",42516,-4.032986639,-0.044133186,0.010584251,40569,90.2,10.1,20.7,29.8,933,566,16.2,12.8,-0.209876543
3076,50,3,5,54,71,West Virginia,"Pendleton County, West Virginia",3.9,95.9,"Pendleton County, West Virginia",7051,-11.56691766,-0.082378969,0.008367607,36953,88.5,14.9,21.1,15.3,843,607,15,16.4,0.093333333
3077,50,3,5,54,73,West Virginia,"Pleasants County, West Virginia",8.1,115.1,"Pleasants County, West Virginia",7591,3.067929531,0.001054991,0.007904097,44288,91.4,13.4,25.6,13,963,629,18.8,17.3,-0.079787234
3078,50,3,5,54,75,West Virginia,"Pocahontas County, West Virginia",6.6,87.7,"Pocahontas County, West Virginia",8501,-0.785595727,-0.024219467,0.009057758,36827,86.8,10.2,19.7,16.7,847,550,19.9,14.9,-0.251256281
3079,50,3,5,54,77,West Virginia,"Preston County, West Virginia",5.6,104.4,"Preston County, West Virginia",33758,1.400544994,0.006199702,0.010486403,45064,88.2,11.2,24.3,14.6,949,584,20.3,18.1,-0.108374384
3080,50,3,5,54,79,West Virginia,"Putnam County, West Virginia",4.8,140.4,"Putnam County, West Virginia",56941,2.733881604,0.023216949,0.010870901,56774,91.5,7.2,30.9,25.4,1137,731,25.8,22.5,-0.127906977
3081,50,3,5,54,81,West Virginia,"Raleigh County, West Virginia",6.9,91.9,"Raleigh County, West Virginia",76601,-3.44060587,-0.029150454,0.010913696,41032,88.1,13.6,26,18.3,945,641,18.2,17,-0.065934066
3082,50,3,5,54,83,West Virginia,"Randolph County, West Virginia",5.9,88.6,"Randolph County, West Virginia",29006,-0.293143559,-0.012359971,0.0110322,39457,87.3,13,22.5,19.3,851,560,18,14.6,-0.188888889
3083,50,3,5,54,85,West Virginia,"Ritchie County, West Virginia",6.5,94.1,"Ritchie County, West Virginia",9875,-5.264647151,-0.050937049,0.010734177,37636,86.6,14.8,21.3,10.5,748,578,16.4,14.5,-0.115853659
3084,50,3,5,54,87,West Virginia,"Roane County, West Virginia",10.1,86.2,"Roane County, West Virginia",14208,-5.401599274,-0.044904544,0.009994369,31813,88.9,15.7,23.1,11.3,861,456,17.6,16.9,-0.039772727
3085,50,3,5,54,89,West Virginia,"Summers County, West Virginia",6.1,85.0,"Summers County, West Virginia",12872,-6.921727333,-0.076746521,0.007147296,36651,89.6,13.9,22.1,13.6,791,561,14.1,14.8,0.04964539
3086,50,3,5,54,91,West Virginia,"Taylor County, West Virginia",5.5,104.0,"Taylor County, West Virginia",16859,1.260349093,-0.00165808,0.008660063,43970,89.3,13.8,23.6,16.6,920,587,20.1,17,-0.154228856
3087,50,3,5,54,93,West Virginia,"Tucker County, West Virginia",5.3,90.5,"Tucker County, West Virginia",6926,-0.851164627,-0.026426764,0.009818077,40533,90.2,10.8,25,14.2,883,525,17.6,19.2,0.090909091
3088,50,3,5,54,95,West Virginia,"Tyler County, West Virginia",8.7,101.7,"Tyler County, West Virginia",8972,-0.419262872,-0.023189984,0.009696835,38854,86.1,13.6,19.2,11.3,804,556,17.5,13.7,-0.217142857
3089,50,3,5,54,97,West Virginia,"Upshur County, West Virginia",7.4,97.1,"Upshur County, West Virginia",24658,2.467970069,0.01703444,0.011274231,40330,86.9,13.5,24.3,16.3,887,591,20,16.3,-0.185
3090,50,3,5,54,99,West Virginia,"Wayne County, West Virginia",6.5,84.7,"Wayne County, West Virginia",40531,-6.039395629,-0.04498115,0.010017024,36318,86.5,16.4,23.5,12.3,883,589,19.9,15.3,-0.231155779
3091,50,3,5,54,101,West Virginia,"Webster County, West Virginia",8.3,73.1,"Webster County, West Virginia",8646,-7.358933359,-0.055598034,0.009946796,29086,85.1,21.5,24,9.3,697,489,21.5,14.2,-0.339534884
3092,50,3,5,54,103,West Virginia,"Wetzel County, West Virginia",9.2,99.7,"Wetzel County, West Virginia",15640,-6.087319921,-0.055099082,0.011189258,39096,88.6,14.4,19.7,10.4,805,515,18.5,13.5,-0.27027027
3093,50,3,5,54,105,West Virginia,"Wirt County, West Virginia",8.7,100.8,"Wirt County, West Virginia",5806,1.586834992,0.010617929,0.010334137,39352,88.6,9.5,20.1,12,720,495,18.7,12.7,-0.320855615
3094,50,3,5,54,107,West Virginia,"Wood County, West Virginia",5.7,98.0,"Wood County, West Virginia",85643,-1.582350197,-0.015790018,0.011559614,41884,88.8,13.1,24.5,18.8,910,622,18.4,15.4,-0.163043478
3095,50,3,5,54,109,West Virginia,"Wyoming County, West Virginia",10.1,83.4,"Wyoming County, West Virginia",21763,-9.436337836,-0.082426849,0.0102008,33730,88.3,17.2,26.9,7.9,772,551,20.2,18.9,-0.064356436
3097,50,2,3,55,1,Wisconsin,"Adams County, Wisconsin",6.2,77.0,"Adams County, Wisconsin",20069,-0.636806068,-0.038150012,0.006377996,43640,91.3,8.6,14.3,12.8,1155,695,13.5,8.9,-0.340740741
3098,50,2,3,55,3,Wisconsin,"Ashland County, Wisconsin",5.6,72.2,"Ashland County, Wisconsin",15714,-4.477284845,-0.027779496,0.011136566,39381,90.3,11,23.6,23.2,1126,614,15.8,14.2,-0.101265823
3099,50,2,3,55,5,Wisconsin,"Barron County, Wisconsin",4.7,91.8,"Barron County, Wisconsin",45412,-1.806598645,-0.009293599,0.010525852,45714,91.5,8.3,24.6,16.6,1146,646,18.1,17,-0.060773481
3100,50,2,3,55,7,Wisconsin,"Bayfield County, Wisconsin",7.1,90.0,"Bayfield County, Wisconsin",14891,1.285488527,-0.007994138,0.007655631,46665,90.4,8,18.7,29.3,1172,613,16.9,12.9,-0.236686391
3101,50,2,3,55,9,Wisconsin,"Brown County, Wisconsin",3.7,100.7,"Brown County, Wisconsin",260401,1.714557383,0.047828099,0.012845573,53527,91.8,8.6,30.4,27.9,1334,712,22.5,20.8,-0.075555556
3102,50,2,3,55,11,Wisconsin,"Buffalo County, Wisconsin",4.6,96.9,"Buffalo County, Wisconsin",13099,-6.497387786,-0.033569426,0.010840522,50196,92.3,8.4,25.8,18,1241,621,20.5,18.2,-0.112195122
3103,50,2,3,55,13,Wisconsin,"Burnett County, Wisconsin",6.2,80.6,"Burnett County, Wisconsin",15213,0.965741965,-0.014319036,0.00867679,41135,91.6,11,20,17.7,1144,624,14.6,12.1,-0.171232877
3104,50,2,3,55,15,Wisconsin,"Calumet County, Wisconsin",3.3,128.2,"Calumet County, Wisconsin",49553,-2.891420625,0.011058742,0.010635078,67427,96.2,5.5,35.2,28.4,1371,707,29.4,27.2,-0.074829932
3105,50,2,3,55,17,Wisconsin,"Chippewa County, Wisconsin",4.4,95.7,"Chippewa County, Wisconsin",63649,0.272256819,0.016367527,0.011060661,52109,92,7,28.7,19.2,1221,724,21.9,20.8,-0.050228311
3106,50,2,3,55,19,Wisconsin,"Clark County, Wisconsin",4.0,90.2,"Clark County, Wisconsin",34557,-7.187487204,-0.003604175,0.016002547,45048,76.7,11.5,31.3,11.5,1089,586,24.3,23.5,-0.032921811
3107,50,2,3,55,21,Wisconsin,"Columbia County, Wisconsin",3.7,109.4,"Columbia County, Wisconsin",56927,-1.360126135,0.001107907,0.010662779,59769,93.1,5.8,29,22.1,1440,744,20.1,20.4,0.014925373
3108,50,2,3,55,23,Wisconsin,"Crawford County, Wisconsin",5.0,80.7,"Crawford County, Wisconsin",16321,-2.249731997,-0.018816881,0.010048404,44459,92.2,8.4,23.2,15.1,1115,569,17.6,15.1,-0.142045455
3109,50,2,3,55,25,Wisconsin,"Dane County, Wisconsin",2.9,117.6,"Dane County, Wisconsin",531273,7.53017602,0.08602588,0.011756667,62865,94,6.5,26.6,47.9,1717,923,20.5,18.8,-0.082926829
3110,50,2,3,55,27,Wisconsin,"Dodge County, Wisconsin",3.8,101.6,"Dodge County, Wisconsin",88068,-0.887776221,-0.006688397,0.009140664,53783,94,6.1,26.1,16.4,1338,761,22.7,18.2,-0.198237885
3111,50,2,3,55,29,Wisconsin,"Door County, Wisconsin",5.1,99.0,"Door County, Wisconsin",27587,3.229302289,-0.004582521,0.007394787,51928,93.5,5.6,19.7,29.7,1288,692,17.2,15.1,-0.122093023
3112,50,2,3,55,31,Wisconsin,"Douglas County, Wisconsin",5.5,87.6,"Douglas County, Wisconsin",43509,-2.755078246,-0.014875696,0.009446321,47095,90.5,11.7,25.5,22.5,1180,696,18.1,14.8,-0.182320442
3113,50,2,3,55,33,Wisconsin,"Dunn County, Wisconsin",4.2,95.4,"Dunn County, Wisconsin",44704,-0.528232103,0.018708839,0.009931997,49788,91.6,7.5,26.7,25.6,1330,721,20.8,19.7,-0.052884615
3114,50,2,3,55,35,Wisconsin,"Eau Claire County, Wisconsin",3.5,93.4,"Eau Claire County, Wisconsin",102965,2.785132805,0.039651447,0.011761278,49513,91.4,7.3,24.5,31.1,1267,746,19.9,17.4,-0.125628141
3115,50,2,3,55,37,Wisconsin,"Florence County, Wisconsin",6.2,83.0,"Florence County, Wisconsin",4456,5.715409091,0.01295749,0.006508079,48643,91.4,5.3,20.4,17.1,1215,506,17.8,14.8,-0.168539326
3116,50,2,3,55,39,Wisconsin,"Fond du Lac County, Wisconsin",3.6,104.4,"Fond du Lac County, Wisconsin",102144,-0.749146403,0.004276908,0.010279605,55473,93.5,6.5,27.8,21.5,1294,688,21.8,19.6,-0.100917431
3117,50,2,3,55,41,Wisconsin,"Forest County, Wisconsin",6.4,79.3,"Forest County, Wisconsin",9064,-3.195984825,-0.024327234,0.012135922,40636,84.9,11.8,24.4,13.8,1018,461,15.9,15.5,-0.025157233
3118,50,2,3,55,43,Wisconsin,"Grant County, Wisconsin",4.1,91.7,"Grant County, Wisconsin",52214,2.165547365,0.019725021,0.010782549,49067,91,7.5,25.3,21.3,1180,677,18.9,18.4,-0.026455026
3119,50,2,3,55,45,Wisconsin,"Green County, Wisconsin",3.4,106.3,"Green County, Wisconsin",37075,-0.553550819,0.006187749,0.010438301,56219,93.8,6.1,30,21.9,1389,689,23.4,21.2,-0.094017094
3120,50,2,3,55,47,Wisconsin,"Green Lake County, Wisconsin",5.0,89.0,"Green Lake County, Wisconsin",18719,-1.449596446,-0.016704313,0.010096693,46780,88.1,7.8,24.3,16.9,1166,615,17.3,17.2,-0.005780347
3121,50,2,3,55,49,Wisconsin,"Iowa County, Wisconsin",3.6,104.4,"Iowa County, Wisconsin",23654,-3.249992424,-4.23E-05,0.010399932,55188,93.9,6.5,27.2,22.9,1426,687,25.4,21.1,-0.169291339
3122,50,2,3,55,51,Wisconsin,"Iron County, Wisconsin",7.7,76.1,"Iron County, Wisconsin",5726,2.975327242,-0.028668363,0.005588543,42543,90.5,7.4,20,21,1003,485,13.8,12.7,-0.079710145
3123,50,2,3,55,53,Wisconsin,"Jackson County, Wisconsin",4.5,91.1,"Jackson County, Wisconsin",20562,-1.335810316,0.005476773,0.013033752,47851,89.6,10.5,25.8,13.8,1155,621,19.8,16.3,-0.176767677
3124,50,2,3,55,55,Wisconsin,"Jefferson County, Wisconsin",4.0,110.8,"Jefferson County, Wisconsin",84625,-0.821397801,0.011268851,0.009914328,56877,93.5,6.4,29.7,22.6,1439,775,23.3,21.7,-0.068669528
3125,50,2,3,55,57,Wisconsin,"Juneau County, Wisconsin",4.6,82.8,"Juneau County, Wisconsin",26274,-1.735566922,-0.014589506,0.010276319,44961,90.9,9.3,23.7,12.3,1138,690,19.6,15.8,-0.193877551
3126,50,2,3,55,59,Wisconsin,"Kenosha County, Wisconsin",4.8,101.4,"Kenosha County, Wisconsin",168183,-1.855758158,0.009356395,0.011356677,54918,90.7,11,31.8,24.5,1506,857,23.7,19.5,-0.17721519
3127,50,2,3,55,61,Wisconsin,"Kewaunee County, Wisconsin",3.8,108.9,"Kewaunee County, Wisconsin",20405,-1.841709771,-0.007104277,0.009213428,56863,95.4,5.2,25.3,15.8,1245,602,22.8,20.8,-0.087719298
